ID,Ano,Mês,Dia,Dia da Semana,Hora,AISP,Município,Bairro,Tipo Natureza,Natureza,Ambiente
2024849016,2024,jul,9,ter,0,1ª AISP - Curitiba,CURITIBA,MERCES,NATUREZA CONSUMADA,PERTURBACAO DO TRABALHO OU SOSSEGO ALHEIO,PUBLICO
2024849016,2024,jul,9,ter,0,1ª AISP - Curitiba,CURITIBA,MERCES,NATUREZA CONSUMADA,PERTURBACAO DO TRABALHO OU SOSSEGO ALHEIO,RESIDENCIA
2024857912,2024,jul,9,ter,0,1ª AISP - Curitiba,CURITIBA,PILARZINHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024857983,2024,jul,9,ter,0,1ª AISP - Curitiba,CURITIBA,PILARZINHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024851009,2024,jul,9,ter,0,1ª AISP - Curitiba,CURITIBA,SANTA QUITERIA,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024853908,2024,jul,9,ter,0,1ª AISP - Curitiba,CURITIBA,SAO FRANCISCO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024934913,2024,jul,9,ter,0,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,FURTO QUALIFICADO,ENSINO
2024849066,2024,jul,9,ter,0,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024849123,2024,jul,9,ter,1,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,DANO,COMERCIO
2024849123,2024,jul,9,ter,1,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
2024853810,2024,jul,9,ter,1,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,DANO,COMERCIO
2024853810,2024,jul,9,ter,1,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
2024849105,2024,jul,9,ter,1,1ª AISP - Curitiba,CURITIBA,GUAIRA,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024849356,2024,jul,9,ter,1,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024970080,2024,jul,9,ter,2,1ª AISP - Curitiba,CURITIBA,ALTO BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854788,2024,jul,9,ter,2,1ª AISP - Curitiba,CURITIBA,MERCES,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024849135,2024,jul,9,ter,2,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2025370205,2024,jul,9,ter,2,1ª AISP - Curitiba,CURITIBA,SAO LOURENCO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024849132,2024,jul,9,ter,2,1ª AISP - Curitiba,CURITIBA,UBERABA,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024849870,2024,jul,9,ter,3,1ª AISP - Curitiba,CURITIBA,ALTO BOQUEIRAO,NATUREZA CONSUMADA,PERTURBACAO DO TRABALHO OU SOSSEGO ALHEIO,RESIDENCIA
2024849523,2024,jul,9,ter,3,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,RESIDENCIA
2024849154,2024,jul,9,ter,3,1ª AISP - Curitiba,CURITIBA,FANNY,NATUREZA CONSUMADA,VIOLACAO DE DOMICILIO,RESIDENCIA
2024852082,2024,jul,9,ter,3,1ª AISP - Curitiba,CURITIBA,GUABIROTUBA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852208,2024,jul,9,ter,3,1ª AISP - Curitiba,CURITIBA,GUABIROTUBA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024872143,2024,jul,9,ter,3,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024849160,2024,jul,9,ter,3,1ª AISP - Curitiba,CURITIBA,SANTA FELICIDADE,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024851186,2024,jul,9,ter,3,1ª AISP - Curitiba,CURITIBA,UMBARA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024851911,2024,jul,9,ter,4,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024849171,2024,jul,9,ter,4,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024849174,2024,jul,9,ter,4,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024850573,2024,jul,9,ter,4,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO QUALIFICADO,ASSOCIACAO
2024850573,2024,jul,9,ter,4,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024850649,2024,jul,9,ter,4,1ª AISP - Curitiba,CURITIBA,PRADO VELHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024849411,2024,jul,9,ter,4,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024851458,2024,jul,9,ter,5,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024852622,2024,jul,9,ter,6,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024849224,2024,jul,9,ter,6,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,ASSOCIACAO
2024849224,2024,jul,9,ter,6,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024854288,2024,jul,9,ter,6,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,TRANSPORTE
2024852308,2024,jul,9,ter,6,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,ROUBO AGRAVADO,PUBLICO
2024849446,2024,jul,9,ter,6,1ª AISP - Curitiba,CURITIBA,HAUER,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
2024849288,2024,jul,9,ter,6,1ª AISP - Curitiba,CURITIBA,HAUER,NATUREZA CONSUMADA,FURTO QUALIFICADO,SAUDE
2024852038,2024,jul,9,ter,6,1ª AISP - Curitiba,CURITIBA,PILARZINHO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024850276,2024,jul,9,ter,6,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854067,2024,jul,9,ter,7,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024850550,2024,jul,9,ter,7,1ª AISP - Curitiba,CURITIBA,BUTIATUVINHA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024849814,2024,jul,9,ter,7,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024858904,2024,jul,9,ter,7,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
20241570146,2024,jul,9,ter,8,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024856827,2024,jul,9,ter,8,1ª AISP - Curitiba,CURITIBA,GUAIRA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852621,2024,jul,9,ter,8,1ª AISP - Curitiba,CURITIBA,HAUER,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852353,2024,jul,9,ter,8,1ª AISP - Curitiba,CURITIBA,JARDIM BOTANICO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
20241131022,2024,jul,9,ter,8,1ª AISP - Curitiba,CURITIBA,REBOUCAS,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024849291,2024,jul,9,ter,8,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,PERTURBACAO DO TRABALHO OU SOSSEGO ALHEIO,RESIDENCIA
2024849578,2024,jul,9,ter,8,1ª AISP - Curitiba,CURITIBA,UMBARA,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024853028,2024,jul,9,ter,9,1ª AISP - Curitiba,CURITIBA,CABRAL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850526,2024,jul,9,ter,9,1ª AISP - Curitiba,CURITIBA,MERCES,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024850526,2024,jul,9,ter,9,1ª AISP - Curitiba,CURITIBA,MERCES,NATUREZA CONSUMADA,FURTO QUALIFICADO,VEICULO
2024849749,2024,jul,9,ter,9,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024849998,2024,jul,9,ter,10,1ª AISP - Curitiba,CURITIBA,ALTO BOQUEIRAO,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024864701,2024,jul,9,ter,10,1ª AISP - Curitiba,CURITIBA,ALTO DA RUA XV,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024849759,2024,jul,9,ter,10,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024851999,2024,jul,9,ter,10,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024879099,2024,jul,9,ter,10,1ª AISP - Curitiba,CURITIBA,JUVEVE,NATUREZA CONSUMADA,DANO,RESIDENCIA
2024850772,2024,jul,9,ter,10,1ª AISP - Curitiba,CURITIBA,MOSSUNGUE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850199,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,BIGORRILHO,NATUREZA CONSUMADA,ROUBO AGRAVADO,PUBLICO
2024850794,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850479,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,COMERCIO
2024850724,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850479,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024851537,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,JARDIM DAS AMERICAS,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024851537,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,JARDIM DAS AMERICAS,NATUREZA CONSUMADA,FURTO QUALIFICADO,VEICULO
2024855475,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,LINDOIA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850294,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,LINDOIA,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024852244,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,MOSSUNGUE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850124,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,REBOUCAS,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024850426,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
20241021211,2024,jul,9,ter,11,1ª AISP - Curitiba,CURITIBA,XAXIM,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854379,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024851327,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,COMERCIO
2024850533,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024852173,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024855885,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850925,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024850777,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,SAUDE
2024851158,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,HAUER,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
2024854422,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,MERCES,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850466,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,PILARZINHO,NATUREZA CONSUMADA,ROUBO,SAUDE
2024850520,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,SANTO INACIO,NATUREZA CONSUMADA,FURTO QUALIFICADO,PRESTACAO DE SERVICOS
2024850493,2024,jul,9,ter,12,1ª AISP - Curitiba,CURITIBA,TATUQUARA,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2024850851,2024,jul,9,ter,13,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024877842,2024,jul,9,ter,13,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,DANO,OUTROS
2024854209,2024,jul,9,ter,13,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024850943,2024,jul,9,ter,13,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024853021,2024,jul,9,ter,13,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024850809,2024,jul,9,ter,13,1ª AISP - Curitiba,CURITIBA,SANTA CANDIDA,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024851419,2024,jul,9,ter,13,1ª AISP - Curitiba,CURITIBA,SANTA FELICIDADE,NATUREZA CONSUMADA,FURTO SIMPLES,TRANSPORTE
2024851142,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024874152,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024906434,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024851308,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024851219,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,BOA VISTA,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024852649,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024851512,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO QUALIFICADO,TRANSPORTE
2024851161,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024930696,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024852502,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024851028,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,PRADO VELHO,NATUREZA CONSUMADA,DROGAS PARA O CONSUMO PESSOAL,PUBLICO
2025361038,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,SANTA QUITERIA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854237,2024,jul,9,ter,14,1ª AISP - Curitiba,CURITIBA,SANTO INACIO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024853474,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024851877,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO QUALIFICADO,TRANSPORTE
2024851400,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024851645,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,BATEL,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024853969,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
20241570144,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,CENTRO CIVICO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854262,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,GUAIRA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024856526,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,HAUER,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024853490,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854574,2024,jul,9,ter,15,1ª AISP - Curitiba,CURITIBA,TINGUI,NATUREZA CONSUMADA,FURTO SIMPLES,TRANSPORTE
2024852078,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,AHU,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024855372,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,ALTO DA GLORIA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852239,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,CAMPO DE SANTANA,NATUREZA CONSUMADA,FURTO QUALIFICADO,ENSINO
2024852434,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,CAMPO DE SANTANA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2025362008,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,JARDIM DAS AMERICAS,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852079,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,NOVO MUNDO,NATUREZA CONSUMADA,DANO,RELIGIOSOS
2024853480,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024853480,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO QUALIFICADO,VEICULO
2024852436,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024865106,2024,jul,9,ter,16,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854965,2024,jul,9,ter,17,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852567,2024,jul,9,ter,17,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852796,2024,jul,9,ter,17,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024855275,2024,jul,9,ter,17,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,TRANSPORTE
2024853594,2024,jul,9,ter,17,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024853854,2024,jul,9,ter,17,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO AGRAVADO,PUBLICO
2024852345,2024,jul,9,ter,17,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024863020,2024,jul,9,ter,17,1ª AISP - Curitiba,CURITIBA,SANTA CANDIDA,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852395,2024,jul,9,ter,17,1ª AISP - Curitiba,CURITIBA,XAXIM,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024856014,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854794,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,ALTO BOQUEIRAO,NATUREZA CONSUMADA,FURTO QUALIFICADO,RESIDENCIA
2024856899,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,BACACHERI,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852467,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,CAJURU,NATUREZA CONSUMADA,VIOLACAO DE DOMICILIO,PUBLICO
2024852709,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024856313,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024862333,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,RESIDENCIA
2024854567,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,FAZENDINHA,NATUREZA CONSUMADA,FURTO SIMPLES,COMERCIO
2024852523,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,PINHEIRINHO,NATUREZA CONSUMADA,FURTO QUALIFICADO,TRANSPORTE
2024855296,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
2024854702,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,SAO FRANCISCO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854400,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024855393,2024,jul,9,ter,18,1ª AISP - Curitiba,CURITIBA,XAXIM,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024857047,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024855260,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,BOA VISTA,NATUREZA CONSUMADA,FURTO SIMPLES,PUBLICO
2024852790,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,CAMPO COMPRIDO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852627,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
2024852627,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO QUALIFICADO,PUBLICO
2024932572,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
2024932712,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,CIDADE INDUSTRIAL DE CURITIBA,NATUREZA CONSUMADA,FURTO QUALIFICADO,COMERCIO
2024860426,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,HUGO LANGE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024899315,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,REBOUCAS,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024853870,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,DANO,PUBLICO
2024854540,2024,jul,9,ter,19,1ª AISP - Curitiba,CURITIBA,SITIO CERCADO,NATUREZA CONSUMADA,ROUBO,PUBLICO
2024853026,2024,jul,9,ter,20,1ª AISP - Curitiba,CURITIBA,BIGORRILHO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852802,2024,jul,9,ter,20,1ª AISP - Curitiba,CURITIBA,FAZENDINHA,NATUREZA CONSUMADA,FURTO SIMPLES,SAUDE
2024878525,2024,jul,9,ter,20,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO SIMPLES,EVENTOS
2024860056,2024,jul,9,ter,20,1ª AISP - Curitiba,CURITIBA,PORTAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024855559,2024,jul,9,ter,21,1ª AISP - Curitiba,CURITIBA,BOQUEIRAO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024852852,2024,jul,9,ter,21,1ª AISP - Curitiba,CURITIBA,SANTA FELICIDADE,NATUREZA CONSUMADA,ROUBO,SAUDE
2024852893,2024,jul,9,ter,21,1ª AISP - Curitiba,CURITIBA,SAO FRANCISCO,NATUREZA CONSUMADA,"PORTE ILEGAL DE ARMA DE FOGO, ACESSORIO OU MUNICAO - USO PERMITIDO",ALIMENTACAO / DIVERSAO
2024853285,2024,jul,9,ter,22,1ª AISP - Curitiba,CURITIBA,AGUA VERDE,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024854419,2024,jul,9,ter,22,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,OUTROS
2024853755,2024,jul,9,ter,22,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,FURTO SIMPLES,TRANSPORTE
2024853957,2024,jul,9,ter,22,1ª AISP - Curitiba,CURITIBA,CENTRO,NATUREZA CONSUMADA,ROUBO AGRAVADO,PUBLICO
